mz	rt	intensity
633.002502	55.5	2132
634.001846	55.5	1066
661.819214	55.5	1066
665.856204	55.5	2132
666.36257	55.5	1333
701.358104	55.5	1333
727.859617	55.5	1599
728.36824	55.5	1066
729.3217	55.5	2932
742.377422	55.5	800
744.890459	55.5	533
750.400149	55.5	1599
754.647968	55.5	2132
777.872605	55.5	1066
785.967605	55.5	533
803.444264	55.5	800
811.366132	55.5	800
839.686086	55.5	800
847.430232	55.5	4363
888.912252	55.5	800
893.908965	55.5	1066
932.470827	55.5	800
935.940745	55.5	1066
942.444165	55.5	800
959.654205	55.5	1066
968.003645	55.5	1866
974.007237	55.5	4702
974.501947	55.5	3761
975.503257	55.5	1333
1003.001342	55.5	1333
1004.852471	55.5	1333
1019.020939	55.5	2132
611.324442	55.54	1629
617.356815	55.54	1163
633.341526	55.54	2094
633.670954	55.54	1629
649.673379	55.54	2327
660.562215	55.54	4782
660.816425	55.54	5125
669.005705	55.54	1433
669.33433	55.54	2364
679.012311	55.54	3322
700.701149	55.54	1396
714.893074	55.54	698
718.876116	55.54	2142
731.707933	55.54	1163
735.304467	55.54	1629
755.393346	55.54	1163
760.385868	55.54	1163
771.733348	55.54	931
772.379404	55.54	1396
791.881854	55.54	931
794.3556	55.54	1163
801.945179	55.54	931
805.397745	55.54	931
812.380124	55.54	931
825.716645	55.54	1163
847.931059	55.54	3025
882.434502	55.54	1163
884.445998	55.54	698
892.93116	55.54	1396
896.421828	55.54	1163
904.462069	55.54	1163
923.438655	55.54	698
1003.965895	55.54	931
1033.991999	55.54	698
1110.482297	55.54	1163
565.295569	55.59	807
603.826577	55.59	2152
610.988853	55.59	1614
649.338428	55.59	1883
650.010526	55.59	2152
651.340854	55.59	1076
654.091431	55.59	5387
654.594736	55.59	1883
700.849329	55.59	1076
703.335094	55.59	807
708.377668	55.59	807
722.380586	55.59	538
723.874577	55.59	6187
729.407459	55.59	807
729.825549	55.59	2422
730.321192	55.59	1076
731.360193	55.59	1076
734.307455	55.59	4526
739.36725	55.59	807
749.896548	55.59	1614
751.36748	55.59	1345
751.695075	55.59	1076
752.375289	55.59	1883
752.718056	55.59	1076
752.878619	55.59	5029
753.377675	55.59	3886
758.91556	55.59	1076
767.913421	55.59	2152
768.412537	55.59	1345
775.403559	55.59	807
776.381802	55.59	538
778.873482	55.59	807
783.372746	55.59	2422
786.454875	55.59	538
787.85515	55.59	1076
789.921283	55.59	538
803.880501	55.59	1076
817.380814	55.59	538
818.889947	55.59	538
839.436246	55.59	1076
846.932765	55.59	4740
850.410179	55.59	1076
853.12688	55.59	1076
853.473916	55.59	1345
853.795894	55.59	807
862.434517	55.59	1076
873.413835	55.59	1076
886.087358	55.59	1076
889.392526	55.59	807
892.99449	55.59	807
894.432187	55.59	807
900.436459	55.59	807
908.406797	55.59	1345
916.977453	55.59	1076
935.436011	55.59	1614
937.460535	55.59	807
938.444371	55.59	807
941.469743	55.59	807
948.921933	55.59	236.83
949.000274	55.59	1076
950.498383	55.59	538
973.500087	55.59	4808
1056.488323	55.59	538
1060.539348	55.59	1076
1068.47768	55.59	538
1157.547672	55.59	807
1205.642186	55.59	1345
615.856666	55.63	7274
616.354646	55.63	5838
616.855751	55.63	2943
645.337632	55.63	803
680.842895	55.63	1873
689.357973	55.63	535
707.358026	55.63	1873
724.373744	55.63	4975
732.379134	55.63	1873
733.804211	55.63	5280
734.80684	55.63	2751
740.4587	55.63	1070
744.361835	55.63	1070
744.404237	55.63	265.27
745.411391	55.63	1873
787.383666	55.63	803
799.374603	55.63	535
802.947417	55.63	535
803.40388	55.63	1338
808.406786	55.63	1189.55
808.44294	55.63	1338
811.407273	55.63	803
817.416572	55.63	803
826.410421	55.63	1873
827.9254	55.63	2408
831.943269	55.63	1605
834.041595	55.63	803
834.374546	55.63	1338
835.711869	55.63	1070
839.942249	55.63	1338
848.430663	55.63	1605
849.381568	55.63	928.69
849.410392	55.63	1070
881.907265	55.63	803
893.920985	55.63	803
894.457539	55.63	1070
904.970017	55.63	803
915.976716	55.63	2140
936.4349	55.63	1338
958.474516	55.63	803
1003.00462	55.63	1338
1019.525386	55.63	1070
645.674525	55.68	802
650.350574	55.68	1069
659.334646	55.68	802
669.667307	55.68	535
678.683644	55.68	2711
700.34542	55.68	1337
728.993178	55.68	1069
752.056645	55.68	802
754.395595	55.68	3326
760.378816	55.68	1069
789.406757	55.68	1069
797.40924	55.68	2138
798.407622	55.68	1604
807.403093	55.68	535
824.409173	55.68	802
828.425388	55.68	1871
831.437756	55.68	1604
865.461584	55.68	1337
881.744045	55.68	1069
917.464947	55.68	535
966.500042	55.68	802
975.008282	55.68	1604
1004.484523	55.68	1087
1005.533958	55.68	6447
1018.515713	55.68	2673
1029.034564	55.68	802
1060.995391	55.68	802
1067.517298	55.68	802
672.313318	55.72	535
706.806129	55.72	1028.37
706.881254	55.72	1248
727.364888	55.72	891
737.364	55.72	1604
801.932219	55.72	535
809.093852	55.72	891
814.419816	55.72	1604
823.419758	55.72	535
827.417615	55.72	2918
864.461416	55.72	3526
872.12405	55.72	5693
896.945368	55.72	891
909.454639	55.72	891
959.253258	55.72	891
1003.502397	55.72	1426
1004.852946	55.72	1360
1005.184393	55.72	1156
1018.019818	55.72	4236
1019.007252	55.72	1426
1089.061568	55.72	3639
554.751079	55.76	2000
617.364887	55.76	750
627.34724	55.76	1500
649.337889	55.76	1500
653.593736	55.76	4132
653.842131	55.76	7406
661.059385	55.76	1750
670.694437	55.76	1750
680.344405	55.76	2250
700.843365	55.76	1250
705.349486	55.76	750
706.389255	55.76	1250
707.103988	55.76	1500
712.353926	55.76	750
725.373149	55.76	3749
725.711487	55.76	6548
726.042535	55.76	6628
726.378754	55.76	5005
726.709385	55.76	2749
728.386071	55.76	1000
733.703551	55.76	1250
755.357225	55.76	298.97
755.399939	55.76	1500
790.407151	55.76	1000
795.157788	55.76	1750
795.408441	55.76	2250
795.658628	55.76	1750
797.909142	55.76	2250
803.941959	55.76	750
804.394294	55.76	1000
804.878807	55.76	1500
805.890039	55.76	750
825.383643	55.76	1250
825.69536	55.76	750
834.381295	55.76	1250
840.428163	55.76	750
847.937008	55.76	1500
864.124553	55.76	2999
864.80084	55.76	2999
871.118795	55.76	9644
872.4537	55.76	2616
881.080585	55.76	1750
886.755331	55.76	1000
893.433092	55.76	1250
896.455562	55.76	1500
902.136254	55.76	750
910.4422	55.76	1214.78
910.476305	55.76	1250
916.425751	55.76	471.49
916.464245	55.76	1750
935.937335	55.76	1250
938.160335	55.76	750
938.49311	55.76	1250
949.45083	55.76	1250
959.445019	55.76	1750
961.441987	55.76	750
968.468496	55.76	750
1004.007163	55.76	1000
1008.519816	55.76	750
1034.484476	55.76	1000
1034.997516	55.76	750
1109.496039	55.76	1750
1205.646696	55.76	750
1236.670229	55.76	1500
1296.676527	55.76	500
1306.676501	55.76	1250
555.254253	55.81	1369
618.846666	55.81	6521
619.849935	55.81	821
643.880649	55.81	1369
648.327639	55.81	1369
660.815399	55.81	1095
660.869785	55.81	821
670.026047	55.81	2738
670.365901	55.81	3833
671.027443	55.81	1095
676.355768	55.81	548
680.839295	55.81	1643
681.343702	55.81	1369
686.342558	55.81	548
707.998018	55.81	548
713.349787	55.81	821
715.41614	55.81	1643
720.393807	55.81	6660
722.415631	55.81	1095
724.875769	55.81	3833
727.04944	55.81	1369
731.88723	55.81	548
743.352626	55.81	821
750.407775	55.81	1095
754.146096	55.81	1916
768.413846	55.81	821
776.900608	55.81	821
782.874212	55.81	548
788.40684	55.81	821
793.416611	55.81	821
802.384391	55.81	1095
803.400841	55.81	821
805.397621	55.81	1369
806.392336	55.81	1369
809.431175	55.81	548
814.928399	55.81	1643
817.389279	55.81	821
819.851201	55.81	821
825.89925	55.81	821
834.023482	55.81	821
835.942321	55.81	821
846.731609	55.81	1369
850.052169	55.81	821
853.471772	55.81	821
865.134077	55.81	1369
871.452991	55.81	9793
872.793589	55.81	1369
873.971021	55.81	1095
877.427739	55.81	1095
880.421704	55.81	1643
881.780956	55.81	1095
882.117981	55.81	1369
884.455465	55.81	548
886.418784	55.81	1095
889.90948	55.81	821
903.974203	55.81	1095
904.985484	55.81	1095
906.108356	55.81	821
910.984016	55.81	821
914.949884	55.81	548
916.985709	55.81	1095
940.48962	55.81	1095
956.646106	55.81	548
957.983898	55.81	1095
975.485286	55.81	821
980.448077	55.81	821
1002.491158	55.81	1643
1004.536081	55.81	5134
1006.044618	55.81	1643
1062.545831	55.81	548
1088.552881	55.81	6068
1090.059593	55.81	821
1100.547387	55.81	821
1110.479826	55.81	1095
1235.673759	55.81	2190
1295.678491	55.81	821
643.332332	55.85	630.04
643.382503	55.85	1275
648.841859	55.85	1275
701.868581	55.85	765
707.802545	55.85	765
721.387682	55.85	3372
725.880343	55.85	1020
741.374422	55.85	1020
755.893451	55.85	1020
768.89537	55.85	1020
772.397837	55.85	765
778.906074	55.85	1020
783.376059	55.85	765
794.905987	55.85	1020
801.941055	55.85	765
802.444136	55.85	765
805.890513	55.85	765
831.457827	55.85	1020
895.443421	55.85	1020
895.946396	55.85	1275
903.474414	55.85	1529
904.463761	55.85	765
911.960939	55.85	1275
916.463482	55.85	1020
921.976433	55.85	510
942.476425	55.85	1275
963.003199	55.85	1020
974.511334	55.85	2294
1005.036721	55.85	4688
1006.534691	55.85	765
1088.059355	55.85	5570
1089.564649	55.85	2294
1108.498613	55.85	2549
1307.187267	55.85	1020
598.263287	55.9	1229
619.34945	55.9	2490
647.827692	55.9	615
654.83951	55.9	1024
669.671351	55.9	615
698.880513	55.9	1229
710.361263	55.9	1024
715.924918	55.9	819
720.897553	55.9	5565
721.896264	55.9	1229
725.368981	55.9	1844
734.381881	55.9	1024
749.889245	55.9	615
751.364068	55.9	1024
758.361687	55.9	1024
776.389205	55.9	1229
777.389808	55.9	819
797.406393	55.9	1434
798.416096	55.9	819
823.387429	55.9	615
826.711109	55.9	615
834.36996	55.9	1024
846.399515	55.9	1024
846.950397	55.9	819
849.402761	55.9	1434
849.439821	55.9	647.66
863.427345	55.9	1229
871.790291	55.9	7233
874.417996	55.9	615
882.398751	55.9	1068.71
882.440721	55.9	1434
886.423956	55.9	819
892.410561	55.9	615
896.950563	55.9	615
903.967131	55.9	1024
934.441448	55.9	2553
958.499975	55.9	1024
959.253381	55.9	1024
968.109031	55.9	819
973.15152	55.9	1229
974.01276	55.9	2253
1000.795049	55.9	1229
1001.78896	55.9	1229
1003.010137	55.9	1024
1005.533291	55.9	1844
1013.479479	55.9	410
1099.546318	55.9	1229
1100.061683	55.9	1229
589.306073	55.94	816
618.344168	55.94	10823
624.323971	55.94	1088
649.345797	55.94	1903
649.680664	55.94	1088
654.34534	55.94	4079
661.321279	55.94	1632
678.842009	55.94	1088
679.015033	55.94	1360
691.418876	55.94	1632
699.369427	55.94	1632
707.098772	55.94	1632
714.917078	55.94	1903
715.384643	55.94	1598.94
715.407317	55.94	1632
718.385392	55.94	816
723.867763	55.94	2991
724.368565	55.94	2447
724.863931	55.94	2447
726.713881	55.94	2175
733.699461	55.94	1632
740.370713	55.94	816
752.367082	55.94	1360
752.874838	55.94	1903
753.90141	55.94	3535
754.642905	55.94	1632
755.400654	55.94	1088
767.412385	55.94	816
785.885898	55.94	1088
789.911538	55.94	1088
790.399672	55.94	1088
794.90569	55.94	1088
796.377367	55.94	816
796.915354	55.94	816
799.394091	55.94	1088
802.051433	55.94	544
803.878337	55.94	544
807.940571	55.94	1360
808.403637	55.94	627.13
808.447825	55.94	1360
811.387053	55.94	816
821.458794	55.94	544
822.386764	55.94	816
824.344139	55.94	1903
827.426632	55.94	1088
830.453057	55.94	816
835.4277	55.94	816
847.430352	55.94	1632
850.386787	55.94	816
863.095284	55.94	816
864.804421	55.94	816
873.455804	55.94	1088
877.43954	55.94	1088
883.91488	55.94	544
888.878447	55.94	816
897.436799	55.94	816
901.787658	55.94	2175
908.972588	55.94	2175
909.966117	55.94	1360
934.100439	55.94	1903
946.475417	55.94	816
956.455347	55.94	1088
959.048161	55.94	1903
971.979983	55.94	1088
985.53648	55.94	1632
1001.116236	55.94	1903
1027.494319	55.94	1088
1101.059533	55.94	816
1274.045	55.94	1088
1352.685685	55.94	1088
598.809119	55.99	1470
627.349587	55.99	1470
669.342336	55.99	980
670.0251	55.99	980
678.348499	55.99	2205
681.366902	55.99	1225
687.349349	55.99	490
690.91777	55.99	1715
717.378452	55.99	490
725.867427	55.99	735
733.383275	55.99	1715
734.04915	55.99	1470
757.390136	55.99	735
764.362577	55.99	735
770.377695	55.99	980
784.389455	55.99	735
792.393642	55.99	735
817.421699	55.99	980
822.439436	55.99	1225
831.445054	55.99	735
845.371034	55.99	490
870.422803	55.99	735
881.885385	55.99	1715
889.89639	55.99	735
896.450035	55.99	1225
908.411582	55.99	980
908.458424	55.99	696.2
909.390467	55.99	301.36
909.47142	55.99	1960
917.45973	55.99	1225
934.766508	55.99	2205
935.427918	55.99	980
937.991222	55.99	1470
959.658988	55.99	1225
959.849055	55.99	1225
960.451347	55.99	980
971.962351	55.99	735
972.822872	55.99	2205
973.51309	55.99	3001
975.012472	55.99	735
985.031332	55.99	1470
986.041424	55.99	980
991.479365	55.99	1225
991.991166	55.99	735
1064.494952	55.99	980
1108.491586	55.99	1470
1108.538626	55.99	667.27
1199.06135	55.99	735
603.829252	56.03	2980
615.848724	56.03	1987
616.849317	56.03	497
647.33747	56.03	1490
650.325752	56.03	477.11
650.350973	56.03	745
657.347608	56.03	1739
679.342403	56.03	1739
683.410242	56.03	497
691.326002	56.03	497
691.355721	56.03	319.03
700.345411	56.03	745
709.366027	56.03	1242
754.894836	56.03	1739
769.322171	56.03	1490
769.392711	56.03	781.3
769.819935	56.03	1242
801.931399	56.03	497
802.443734	56.03	497
817.906501	56.03	993
818.096022	56.03	1242
824.855566	56.03	1242
825.479896	56.03	745
828.392425	56.03	497
835.426491	56.03	1242
841.439844	56.03	993
863.417822	56.03	1242
873.952653	56.03	993
874.457972	56.03	993
880.745104	56.03	497
902.458458	56.03	1242
924.011879	56.03	745
935.983359	56.03	1739
938.488902	56.03	993
958.464502	56.03	745
965.44502	56.03	745
968.450076	56.03	993
1004.498804	56.03	993
1004.535116	56.03	993
1006.187501	56.03	497
1015.134847	56.03	745
1049.480372	56.03	497
622.391099	56.07	1107
636.342008	56.07	664
686.697691	56.07	664
707.359068	56.07	1107
708.880895	56.07	1329
726.031327	56.07	2214
726.705651	56.07	1993
753.381627	56.07	1329
768.366289	56.07	1772
768.714782	56.07	886
769.047781	56.07	664
770.321781	56.07	886
778.381719	56.07	664
779.378928	56.07	886
784.35281	56.07	443
798.873718	56.07	664
800.907716	56.07	664
815.394149	56.07	3226
815.730505	56.07	4203
816.060535	56.07	3560
816.395561	56.07	2476
816.896262	56.07	664
817.066269	56.07	886
848.404826	56.07	664
849.360385	56.07	664
853.466022	56.07	664
856.415722	56.07	1329
867.765336	56.07	886
868.427212	56.07	886
872.128309	56.07	1329
872.445609	56.07	1329
878.441331	56.07	664
880.409803	56.07	886
893.427576	56.07	1107
902.135479	56.07	1329
934.438505	56.07	1550
935.106674	56.07	1107
947.461014	56.07	1107
955.466101	56.07	886
959.842822	56.07	1107
971.503839	56.07	886
972.478575	56.07	1550
983.470557	56.07	886
1028.485503	56.07	358.04
1028.535344	56.07	1107
1061.008313	56.07	1107
1116.540648	56.07	664
601.831162	56.12	1031
616.347546	56.12	1237
623.999979	56.12	2499
654.337165	56.12	1237
656.880319	56.12	1031
657.02517	56.12	825
670.317376	56.12	1444
676.85542	56.12	825
678.849041	56.12	1031
685.699318	56.12	2062
686.030841	56.12	2475
692.846285	56.12	2475
693.349052	56.12	825
697.345991	56.12	1031
710.36779	56.12	825
713.368473	56.12	1031
723.870516	56.12	1031
733.370379	56.12	1237
743.402514	56.12	1031
757.910254	56.12	619
758.412095	56.12	619
763.384883	56.12	1031
777.408129	56.12	1031
785.888721	56.12	1031
786.391141	56.12	825
788.413606	56.12	825
805.413185	56.12	825
816.743314	56.12	1237
817.422144	56.12	1856
821.380776	56.12	825
825.88964	56.12	1237
834.924277	56.12	619
846.419332	56.12	619
849.705882	56.12	825
852.389193	56.12	619
856.742278	56.12	1031
861.417955	56.12	825
871.107568	56.12	1911
871.446931	56.12	2740
871.79096	56.12	1856
881.084337	56.12	1031
881.383029	56.12	1444
909.939348	56.12	1444
914.433076	56.12	619
921.465983	56.12	825
972.993333	56.12	1031
990.986916	56.12	1237
1001.782716	56.12	825
1005.49755	56.12	1650
1061.509416	56.12	1237
1062.517956	56.12	1031
1088.050627	56.12	1031
1223.598348	56.12	1031
499.277994	56.16	961
596.319064	56.16	961
598.815996	56.16	1442
603.32591	56.16	4020
603.828734	56.16	2404
604.330084	56.16	1442
618.84379	56.16	1442
623.661595	56.16	3203
624.331094	56.16	3125
628.351759	56.16	481
642.329406	56.16	2163
647.833947	56.16	961
653.835301	56.16	2404
655.335027	56.16	481
667.321229	56.16	721
676.352259	56.16	1923
679.840039	56.16	721
685.343388	56.16	721
686.365228	56.16	1682
692.593333	56.16	1682
708.3467	56.16	961
720.89056	56.16	1442
725.700817	56.16	1442
752.377986	56.16	961
753.890761	56.16	1442
754.142934	56.16	2404
754.639435	56.16	1202
755.373369	56.16	840.99
755.392785	56.16	1202
762.461006	56.16	721
765.427939	56.16	961
784.384465	56.16	961
785.386818	56.16	1442
785.446211	56.16	172.7
795.901463	56.16	721
798.407614	56.16	961
804.385991	56.16	732.29
804.414041	56.16	961
809.390574	56.16	721
812.412444	56.16	721
817.749598	56.16	1682
818.424227	56.16	1442
822.434872	56.16	1202
825.707328	56.16	1442
826.039877	56.16	1442
831.376043	56.16	721
839.449345	56.16	721
864.09019	56.16	454.14
864.123415	56.16	1202
879.437074	56.16	481
882.401786	56.16	1202
886.439614	56.16	961
911.969566	56.16	721
915.975627	56.16	721
923.121751	56.16	961
934.989462	56.16	3467
946.473742	56.16	961
970.988802	56.16	721
1001.459783	56.16	2163
1029.048151	56.16	721
1065.162936	56.16	481
1088.554004	56.16	961
1147.533603	56.16	961
1206.661362	56.16	721
1223.095905	56.16	1442
499.780347	56.21	794
605.368192	56.21	2646
612.970871	56.21	1323
615.344785	56.21	1587
627.353086	56.21	1587
633.796357	56.21	794
642.826798	56.21	1852
643.325241	56.21	1058
649.680575	56.21	794
654.088213	56.21	794
670.665013	56.21	529
678.33448	56.21	1587
692.341425	56.21	1587
715.339941	56.21	373.5
715.385287	56.21	1323
719.358836	56.21	794
720.38518	56.21	1852
726.378452	56.21	1852
733.807063	56.21	529
741.358726	56.21	1323
761.958081	56.21	1323
768.711872	56.21	794
778.878184	56.21	1323
789.426481	56.21	794
797.912663	56.21	529
801.079502	56.21	1323
801.747446	56.21	1058
807.378535	56.21	794
818.087889	56.21	1587
823.415114	56.21	529
826.702641	56.21	1323
841.931825	56.21	794
857.420734	56.21	1058
888.784061	56.21	529
895.439413	56.21	1058
896.454753	56.21	1323
903.46343	56.21	1852
906.440268	56.21	1058
908.405717	56.21	794
916.446873	56.21	1058
916.476813	56.21	730.85
935.484278	56.21	4366
936.497715	56.21	1323
953.983236	56.21	1852
955.478539	56.21	1058
956.485071	56.21	1058
971.476673	56.21	529
974.513057	56.21	1852
982.951879	56.21	794
986.020418	56.21	529
990.505929	56.21	794
998.546856	56.21	2646
1001.135592	56.21	1058
1004.481929	56.21	529
1032.458933	56.21	794
1064.830964	56.21	1587
1199.571445	56.21	794
1205.632522	56.21	1058
577.311698	56.25	920
618.347642	56.25	1610
635.985429	56.25	690
657.384424	56.25	1150
675.336972	56.25	2549
678.845317	56.25	920
681.336038	56.25	920
704.352398	56.25	690
723.414876	56.25	1380
746.417478	56.25	1380
775.385558	56.25	760.4
775.389493	56.25	126.2
775.417032	56.25	920
777.388282	56.25	1150
788.4108	56.25	920
795.359425	56.25	920
795.391455	56.25	1380
797.401344	56.25	920
801.408317	56.25	1380
821.442485	56.25	920
821.94445	56.25	1380
825.389485	56.25	1610
831.388103	56.25	1380
837.432473	56.25	1150
844.131366	56.25	920
844.450816	56.25	920
865.466441	56.25	920
882.948509	56.25	920
885.42955	56.25	1380
903.796661	56.25	1150
909.940421	56.25	1150
911.453376	56.25	920
913.449355	56.25	460
928.427032	56.25	920
931.477446	56.25	1150
953.475034	56.25	1610
959.454549	56.25	1840
973.447976	56.25	1064.44
973.500874	56.25	1840
997.544509	56.25	5190
999.178534	56.25	920
1005.866051	56.25	920
1018.00566	56.25	1610
1028.548251	56.25	920
1290.577692	56.25	690
504.326427	56.3	986
601.831783	56.3	493
606.369752	56.3	986
636.335405	56.3	740
668.30333	56.3	740
680.351732	56.3	1233
687.331841	56.3	493
715.887969	56.3	986
745.747015	56.3	986
749.350905	56.3	740
749.389581	56.3	683.47
772.355055	56.3	740
778.370535	56.3	740
784.381695	56.3	986
787.887232	56.3	740
805.886167	56.3	1479
814.375056	56.3	5838
814.879792	56.3	3016
817.9254	56.3	1233
819.41479	56.3	1233
826.37769	56.3	1726
836.409819	56.3	1233
839.405073	56.3	986
